,filenames,wordCounts,sizes,complexities,lexDiversities,uniques,readabilities,specialCount,req8
92,5513-20090430.txt,2138,14.16015625,"{'percentageOf3Syllables': 9.21421889616464, 'wordInSentence': 19}",4.374233128834356,489,9.600000000000001,"{'supplement': 11, 'update': 46, 'annual': 7}",[]
93,5513-20090805 - Copy.txt,129479,1429.294921875,"{'percentageOf3Syllables': 23.871824774673886, 'wordInSentence': 27}",20.993548387096773,6200,12.8,"{'supplement': 377, 'update': 836, 'annual': 160}",[]
94,5513-20090805.txt,129479,1429.294921875,"{'percentageOf3Syllables': 23.871824774673886, 'wordInSentence': 27}",20.993548387096773,6200,12.8,"{'supplement': 377, 'update': 836, 'annual': 160}",[]
95,5513-20091104 - Copy.txt,133571,1514.9970703125,"{'percentageOf3Syllables': 29.15303471561941, 'wordInSentence': 29}",20.402769324406574,6572,13.600000000000001,"{'supplement': 408, 'update': 951, 'annual': 164}",[]
96,5513-20091104.txt,133571,1514.9970703125,"{'percentageOf3Syllables': 29.15303471561941, 'wordInSentence': 29}",20.402769324406574,6572,13.600000000000001,"{'supplement': 408, 'update': 951, 'annual': 164}",[]
97,5513-20140226.txt,8074,52.9423828125,"{'percentageOf3Syllables': 12.100569729997522, 'wordInSentence': 28}",4.313034188034188,1872,13.200000000000001,"{'supplement': 113, 'update': 252, 'annual': 34}",[]
98,5513-20140508.txt,28,0.162109375,"{'percentageOf3Syllables': 0.0, 'wordInSentence': 28}",1.037037037037037,27,13.200000000000001,"{'supplement': 0, 'update': 1, 'annual': 1}","['ITEM', '1A.', 'RISK', 'FACTORS', 'There', 'have', 'been', 'no', 'material', 'changes', 'from', 'the', 'risk', 'factors', 'disclosed', 'in', 'our', 'annual', 'report', 'on', 'Form', '10-K', 'for', 'the', 'year', 'ended', 'December\xc2\xa031,', '2013']"
99,5513-20140731.txt,28,0.162109375,"{'percentageOf3Syllables': 0.0, 'wordInSentence': 28}",1.037037037037037,27,13.200000000000001,"{'supplement': 0, 'update': 1, 'annual': 1}","['ITEM', '1A.', 'RISK', 'FACTORS', 'There', 'have', 'been', 'no', 'material', 'changes', 'from', 'the', 'risk', 'factors', 'disclosed', 'in', 'our', 'annual', 'report', 'on', 'Form', '10-K', 'for', 'the', 'year', 'ended', 'December\xc2\xa031,', '2013']"
100,5513-20141030.txt,28,0.162109375,"{'percentageOf3Syllables': 0.0, 'wordInSentence': 28}",1.037037037037037,27,13.200000000000001,"{'supplement': 0, 'update': 1, 'annual': 1}","['ITEM', '1A.', 'RISK', 'FACTORS', 'There', 'have', 'been', 'no', 'material', 'changes', 'from', 'the', 'risk', 'factors', 'disclosed', 'in', 'our', 'annual', 'report', 'on', 'Form', '10-K', 'for', 'the', 'year', 'ended', 'December\xc2\xa031,', '2013']"
101,5513-20150225.txt,7902,51.798828125,"{'percentageOf3Syllables': 12.060237914452037, 'wordInSentence': 28}",4.336992316136114,1822,13.200000000000001,"{'supplement': 104, 'update': 240, 'annual': 32}",[]
102,5513-20150430.txt,28,0.162109375,"{'percentageOf3Syllables': 0.0, 'wordInSentence': 28}",1.037037037037037,27,13.200000000000001,"{'supplement': 0, 'update': 1, 'annual': 1}","['ITEM', '1A.', 'RISK', 'FACTORS', 'There', 'have', 'been', 'no', 'material', 'changes', 'from', 'the', 'risk', 'factors', 'disclosed', 'in', 'our', 'annual', 'report', 'on', 'Form', '10-K', 'for', 'the', 'year', 'ended', 'December\xc2\xa031,', '2014']"
103,5513-20150730.txt,28,0.162109375,"{'percentageOf3Syllables': 0.0, 'wordInSentence': 28}",1.037037037037037,27,13.200000000000001,"{'supplement': 0, 'update': 1, 'annual': 1}","['ITEM', '1A.', 'RISK', 'FACTORS', 'There', 'have', 'been', 'no', 'material', 'changes', 'from', 'the', 'risk', 'factors', 'disclosed', 'in', 'our', 'annual', 'report', 'on', 'Form', '10-K', 'for', 'the', 'year', 'ended', 'December\xc2\xa031,', '2014']"
104,5513-20151029.txt,28,0.162109375,"{'percentageOf3Syllables': 0.0, 'wordInSentence': 28}",1.037037037037037,27,13.200000000000001,"{'supplement': 0, 'update': 1, 'annual': 1}","['ITEM', '1A.', 'RISK', 'FACTORS', 'There', 'have', 'been', 'no', 'material', 'changes', 'from', 'the', 'risk', 'factors', 'disclosed', 'in', 'our', 'annual', 'report', 'on', 'Form', '10-K', 'for', 'the', 'year', 'ended', 'December\xc2\xa031,', '2014']"
105,5513-20160224.txt,8056,53.0576171875,"{'percentageOf3Syllables': 12.437934458788481, 'wordInSentence': 28}",4.371134020618556,1843,13.200000000000001,"{'supplement': 105, 'update': 239, 'annual': 33}",[]
106,7789-20060302.txt,4330,30.3525390625,"{'percentageOf3Syllables': 14.434180138568129, 'wordInSentence': 28}",3.285280728376328,1318,13.200000000000001,"{'supplement': 61, 'update': 102, 'annual': 17}",[]
107,7789-20060508.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
108,7789-20060808.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
109,7789-20061107.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
110,7789-20070228.txt,6751,48.0517578125,"{'percentageOf3Syllables': 10.931713820174789, 'wordInSentence': 28}",3.780515117581187,1786,13.200000000000001,"{'supplement': 116, 'update': 159, 'annual': 23}",[]
111,7789-20070508.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
112,7789-20070806.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
113,7789-20071106.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
114,7789-20080227.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
115,7789-20080507.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
116,7789-20080806.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
117,7789-20081105.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
118,7789-20090226.txt,7188,50.8642578125,"{'percentageOf3Syllables': 10.698386199220923, 'wordInSentence': 28}",3.831556503198294,1876,13.200000000000001,"{'supplement': 122, 'update': 170, 'annual': 23}",[]
119,7789-20090506.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
120,7789-20090806.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
121,7789-20091109.txt,339,2.0810546875,"{'percentageOf3Syllables': 6.1946902654867255, 'wordInSentence': 28}",1.7121212121212122,198,13.200000000000001,"{'supplement': 6, 'update': 9, 'annual': 2}",[]
122,7789-20100216.txt,8887,62.443359375,"{'percentageOf3Syllables': 9.823337459210082, 'wordInSentence': 26}",4.0561387494294845,2191,12.4,"{'supplement': 160, 'update': 202, 'annual': 38}",[]
123,7789-20100507.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
124,7789-20100806.txt,194,1.2470703125,"{'percentageOf3Syllables': 10.309278350515465, 'wordInSentence': 27}",1.5772357723577235,123,12.8,"{'supplement': 1, 'update': 6, 'annual': 1}",[]
125,7789-20101104.txt,213,1.390625,"{'percentageOf3Syllables': 10.7981220657277, 'wordInSentence': 26}",1.5777777777777777,135,12.4,"{'supplement': 1, 'update': 6, 'annual': 1}",[]
126,7789-20110215.txt,9843,69.5087890625,"{'percentageOf3Syllables': 10.01727115716753, 'wordInSentence': 27}",4.4603534209333935,2207,12.8,"{'supplement': 177, 'update': 212, 'annual': 41}",[]
127,7789-20110506.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
128,7789-20110808.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
129,7789-20111104.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
130,7789-20120228.txt,9398,60.9560546875,"{'percentageOf3Syllables': 10.37454777612258, 'wordInSentence': 27}",4.363045496750233,2154,12.8,"{'supplement': 181, 'update': 215, 'annual': 38}",[]
131,7789-20120507.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
132,7789-20120803.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
133,7789-20121105.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
134,7789-20130215.txt,9403,61.021484375,"{'percentageOf3Syllables': 10.47538019780921, 'wordInSentence': 27}",4.387517466231952,2147,12.8,"{'supplement': 176, 'update': 211, 'annual': 34}",[]
135,7789-20130503.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
136,7789-20130802.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
137,7789-20131101.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
138,7789-20140205.txt,9443,61.501953125,"{'percentageOf3Syllables': 10.844011437043312, 'wordInSentence': 27}",4.408667287977633,2146,12.8,"{'supplement': 174, 'update': 209, 'annual': 36}",[]
139,7789-20140502.txt,179,1.21875,"{'percentageOf3Syllables': 15.083798882681565, 'wordInSentence': 29}",1.432,125,13.600000000000001,"{'supplement': 2, 'update': 3, 'annual': 1}",[]
140,7789-20140804.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
141,7789-20141031.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
142,7789-20150205.txt,9696,63.50390625,"{'percentageOf3Syllables': 11.35519801980198, 'wordInSentence': 27}",4.562235791451386,2129,12.8,"{'supplement': 169, 'update': 221, 'annual': 35}",[]
143,7789-20150501.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
144,7789-20150730.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
145,7789-20151030.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
146,7789-20160205.txt,9724,63.6982421875,"{'percentageOf3Syllables': 11.332784862196627, 'wordInSentence': 27}",4.5276358569437996,2153,12.8,"{'supplement': 172, 'update': 222, 'annual': 34}",[]
147,8177-20060331.txt,2980,20.0498046875,"{'percentageOf3Syllables': 11.04026845637584, 'wordInSentence': 24}",2.974051896207585,1002,11.600000000000001,"{'supplement': 47, 'update': 88, 'annual': 11}",[]
148,8177-20060515.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
149,8177-20060811.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
150,8177-20061114.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
151,8177-20070330.txt,3034,21.7802734375,"{'percentageOf3Syllables': 11.04152933421226, 'wordInSentence': 25}",3.012909632571996,1007,12.0,"{'supplement': 47, 'update': 90, 'annual': 11}",[]
152,8177-20070514.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
153,8177-20070814.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
154,8177-20071113.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
155,8177-20080331.txt,2688,19.1328125,"{'percentageOf3Syllables': 10.9375, 'wordInSentence': 25}",2.9377049180327868,915,12.0,"{'supplement': 44, 'update': 74, 'annual': 11}",[]
156,8177-20080515.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
157,8177-20080814.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
158,8177-20081114.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
159,8177-20090331.txt,3291,23.447265625,"{'percentageOf3Syllables': 10.726223032512914, 'wordInSentence': 25}",3.116477272727273,1056,12.0,"{'supplement': 56, 'update': 99, 'annual': 13}",[]
160,8177-20090514.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
161,8177-20090813.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
162,8177-20091113.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
163,8177-20100326.txt,51,0.416015625,"{'percentageOf3Syllables': 9.803921568627452, 'wordInSentence': 25}",1.108695652173913,46,12.0,"{'supplement': 1, 'update': 1, 'annual': 0}","['Item\xc2\xa01A.', 'Risk', 'Factors', 'As', 'a', 'Smaller', 'Reporting', 'Company', 'as', 'defined', 'by', 'Rule\xc2\xa012b-2', 'of', 'the', 'Exchange', 'Act', 'and', 'in', 'Item\xc2\xa010(f)(1)', 'of', 'Regulation\xc2\xa0S-K,', 'we', 'have', 'elected', 'to', 'comply', 'with', 'certain', 'scaled', 'disclosure']"
164,8177-20100507.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
165,8177-20100806.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
166,8177-20101108.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
167,8177-20110325.txt,49,0.291015625,"{'percentageOf3Syllables': 6.122448979591836, 'wordInSentence': 49}",1.1951219512195121,41,21.6,"{'supplement': 1, 'update': 1, 'annual': 0}","['1A.', 'Risk', 'Factors', 'As', 'a', 'smaller', 'reporting', 'company', 'as', 'defined', 'by', 'Rule', '12b-2', 'of', 'the', 'Exchange', 'Act', 'and', 'in', 'Item', '10(f)(1)', 'of', 'Regulation', 'S-K,', 'we', 'have', 'elected', 'to', 'comply', 'with']"
168,8177-20110511.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
169,8177-20110812.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
170,8177-20111114.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
171,8177-20120326.txt,60,0.3505859375,"{'percentageOf3Syllables': 6.666666666666667, 'wordInSentence': 30}",1.1764705882352942,51,14.0,"{'supplement': 1, 'update': 1, 'annual': 0}","['Item', '1A.', 'Risk', 'F', 'act', 'ors', 'As', 'a', 'smaller', 'reporting', 'company', 'as', 'defined', 'by', 'Rule', '12b-2', 'of', 'the', 'Exchange', 'Act', 'and', 'in', 'Item', '10(f)(1)', 'of', 'Regulation', 'S-K,', 'we', 'have', 'elected']"
172,8177-20120511.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
173,8177-20120810.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
174,8177-20121109.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
175,8177-20130327.txt,60,0.3818359375,"{'percentageOf3Syllables': 8.333333333333334, 'wordInSentence': 30}",1.2,50,14.0,"{'supplement': 1, 'update': 1, 'annual': 0}","['Item', '1A.', 'Risk', 'Factors', 'As', 'a', 'smaller', 'reporting', 'company', 'as', 'defined', 'by', 'Rule', '12b-2', 'of', 'the', 'Exchange', 'Act', 'and', 'in', 'Item', '10(f)(1)', 'of', 'Regulation', 'S-K', '(a', '\xe2\x80\x9csmaller', 'reporting', 'company\xe2\x80\x9d),', 'we']"
176,8177-20130514.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
177,8177-20130813.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
178,8177-20131113.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
179,8177-20140326.txt,62,0.3935546875,"{'percentageOf3Syllables': 8.064516129032258, 'wordInSentence': 20}",1.2156862745098038,51,10.0,"{'supplement': 1, 'update': 1, 'annual': 0}","['Item', '1A.', 'Risk', 'Factors', 'As', 'a', 'smaller', 'reporting', 'company', 'as', 'defined', 'by', 'Rule', '12b-2', 'of', 'the', 'Exchange', 'Act', 'and', 'in', 'Item', '10(f)(1)', 'of', 'Regulation', 'S-K', '(a', '\xe2\x80\x9csmaller', 'reporting', 'company\xe2\x80\x9d),', 'we']"
180,8177-20140513.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
181,8177-20140812.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
182,8177-20141112.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
183,8177-20150327.txt,60,0.3759765625,"{'percentageOf3Syllables': 8.333333333333334, 'wordInSentence': 30}",1.2,50,14.0,"{'supplement': 1, 'update': 1, 'annual': 0}","['Item', '1A.', 'Risk', 'Factors', 'As', 'a', 'smaller', 'reporting', 'company', 'as', 'defined', 'by', 'Rule', '12b-2', 'of', 'the', 'Exchange', 'Act', 'and', 'in', 'Item', '10(f)(1)', 'of', 'Regulation', 'S-K', '(a', '\xc2\x93smaller', 'reporting', 'company\xc2\x94),', 'we']"
184,8177-20150513.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
185,8177-20150812.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
186,8177-20151110.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
187,8177-20160329.txt,60,0.3759765625,"{'percentageOf3Syllables': 8.333333333333334, 'wordInSentence': 30}",1.2,50,14.0,"{'supplement': 1, 'update': 1, 'annual': 0}","['Item', '1A.', 'Risk', 'Factors', 'As', 'a', 'smaller', 'reporting', 'company', 'as', 'defined', 'by', 'Rule', '12b-2', 'of', 'the', 'Exchange', 'Act', 'and', 'in', 'Item', '10(f)(1)', 'of', 'Regulation', 'S-K', '(a', '\xc2\x93smaller', 'reporting', 'company\xc2\x94),', 'we']"
188,8497-20070515.txt,4956,33.4228515625,"{'percentageOf3Syllables': 11.400322841000808, 'wordInSentence': 27}",3.6827637444279344,1346,12.8,"{'supplement': 45, 'update': 143, 'annual': 18}",[]
189,8497-20070814.txt,4980,33.625,"{'percentageOf3Syllables': 11.365461847389557, 'wordInSentence': 27}",3.6733038348082596,1356,12.8,"{'supplement': 45, 'update': 143, 'annual': 18}",[]
190,8497-20071114.txt,5015,33.9462890625,"{'percentageOf3Syllables': 11.286141575274177, 'wordInSentence': 26}",3.7128053293856405,1351,12.4,"{'supplement': 45, 'update': 143, 'annual': 18}",[]
191,8497-20080328.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
192,8497-20080514.txt,3754,25.2646484375,"{'percentageOf3Syllables': 12.226957911561001, 'wordInSentence': 26}",3.325952170062002,1129,12.4,"{'supplement': 39, 'update': 108, 'annual': 14}",[]
193,8497-20080814.txt,3755,25.2294921875,"{'percentageOf3Syllables': 12.223701731025299, 'wordInSentence': 26}",3.3268379096545617,1129,12.4,"{'supplement': 39, 'update': 109, 'annual': 14}",[]
194,8497-20081114.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
195,8497-20090327.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
196,8497-20090515.txt,3757,25.2421875,"{'percentageOf3Syllables': 12.190577588501464, 'wordInSentence': 26}",3.3404444444444445,1125,12.4,"{'supplement': 39, 'update': 108, 'annual': 14}",[]
197,8497-20090814.txt,3742,25.1865234375,"{'percentageOf3Syllables': 12.239444147514698, 'wordInSentence': 26}",3.336007130124777,1122,12.4,"{'supplement': 39, 'update': 109, 'annual': 14}",[]
198,8497-20091113.txt,3742,25.201171875,"{'percentageOf3Syllables': 12.185996793158738, 'wordInSentence': 26}",3.336007130124777,1122,12.4,"{'supplement': 39, 'update': 109, 'annual': 14}",[]
199,8497-20100326.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
200,8497-20100514 - Copy.txt,5243,34.748046875,"{'percentageOf3Syllables': 11.234026320808697, 'wordInSentence': 26}",3.7165131112686036,1411,12.4,"{'supplement': 46, 'update': 149, 'annual': 22}",[]
201,8497-20100514.txt,5243,34.748046875,"{'percentageOf3Syllables': 11.234026320808697, 'wordInSentence': 26}",3.7165131112686036,1411,12.4,"{'supplement': 46, 'update': 149, 'annual': 22}",[]
202,8497-20100806.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
203,8497-20101112.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
204,8497-20110329.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
205,8497-20110513.txt,6,0.0400390625,"{'percentageOf3Syllables': 16.666666666666668, 'wordInSentence': 6}",1.0,6,4.4,"{'supplement': 0, 'update': 0, 'annual': 0}","['ITEM', '1A.', 'RISK', 'FACTORS', 'Not', 'Applicable']"
206,8497-20110812.txt,6,0.041015625,"{'percentageOf3Syllables': 16.666666666666668, 'wordInSentence': 6}",1.0,6,4.4,"{'supplement': 0, 'update': 0, 'annual': 0}","['ITEM', '1A.', 'RISK', 'FACTORS', 'Not', 'Applicable']"
207,8497-20111114.txt,6,0.041015625,"{'percentageOf3Syllables': 16.666666666666668, 'wordInSentence': 6}",1.0,6,4.4,"{'supplement': 0, 'update': 0, 'annual': 0}","['ITEM', '1A.', 'RISK', 'FACTORS', 'Not', 'Applicable']"
208,8497-20120416.txt,0,0.0,"{'percentageOf3Syllables': 0, 'wordInSentence': 0}",0,0,,"{'supplement': 0, 'update': 0, 'annual': 0}",[]
209,8497-20120515.txt,6,0.0400390625,"{'percentageOf3Syllables': 16.666666666666668, 'wordInSentence': 6}",1.0,6,4.4,"{'supplement': 0, 'update': 0, 'annual': 0}","['ITEM', '1A.', 'RISK', 'FACTORS', 'Not', 'Applicable']"
210,8497-20120814.txt,6,0.041015625,"{'percentageOf3Syllables': 16.666666666666668, 'wordInSentence': 6}",1.0,6,4.4,"{'supplement': 0, 'update': 0, 'annual': 0}","['ITEM', '1A.', 'RISK', 'FACTORS', 'Not', 'Applicable']"
211,8497-20121114.txt,6,0.0400390625,"{'percentageOf3Syllables': 16.666666666666668, 'wordInSentence': 6}",1.0,6,4.4,"{'supplement': 0, 'update': 0, 'annual': 0}","['ITEM', '1A.', 'RISK', 'FACTORS', 'Not', 'Applicable']"
